x,y,z,cluster,title,id
21.041039,-8.358134,-0.8624156,183,"# of teams (16-24 years old) graduated  from at least 3 comprehensive business training (business management, financial planning, market research, pitching and communication)",815
-0.48850548,-4.7685833,29.191034,184,"Number Of People Disaggregated By Gender, Who Received Hygiene Education And Information Pertaining To Safe And Hygienic Behavior",217
-0.010780474,-3.4331746,26.943516,184,"Number Of People Reached With Hygiene Promotion (Disaggregated By Children (Boys/Girls); Men, Women, Disability)",247
-0.51370025,-4.803293,29.198181,184,Number Of People Disaggregated By Gender Who Receives Hygiene Education And Information Pertaining To Safe And Hygienic Behaviour,252
-0.7529383,-2.882502,27.384192,184,"Number of people reached with hygiene promotion (disaggregated by sex, boys, girls, men, women, disability)",625
-0.10358903,-3.2913,26.217234,184,"Number of people reached  with hygiene promotion  (disaggregated by children  (boys/girls); men, women,  disability)",632
-0.57050437,-3.6653557,26.63718,184,"Number of people reached with hygiene promotion (disaggregated by children (boys/girls); men, women, disability)",637
-0.6212749,-2.8355606,26.247705,184,"Number of people reached with hygiene promotion (disaggregated by children (boys/girls), men, women, disability",666
-1.182217,-3.0471706,26.987158,184,"Number of people reached with hygiene promotion (disaggregated by sex, boys, girls, disability)",676
-3.8758624,-6.402028,26.673761,184,Output 3.2.4: Number of children reached through targeted hygiene messages and received hygiene non-food items,869
-3.7789347,-6.307933,26.628857,184,Output indicator 3.2.4: Number of children reached through targeted hygiene messages and received hygiene non-food items,906
0.89742565,-29.72816,1.6501298,186,Number  of ALP teacher receiving incentives from UNICEF,362
0.5393744,-29.693352,1.0935339,186,of ALP teachers receiving incentives from UNICEF,414
0.89742565,-29.72816,1.6501298,186,Number of ALP teacher receiving incentives from UNICEF,516
9.241333,19.049244,-2.6434245,187,"Indicators 4.2.1: # of caregivers trained on child care, child rights and prevention of PSEA",2472
9.273224,19.060436,-2.6554434,187,"Indicators 2.1: # caregivers trained on child care, child rights and prevention of PSEA",2505
8.72222,-19.682018,-0.5124742,189,Number Of School Inspectors/ Supervisors Trained On Supportive Supervision And Monitoring Of Quality Education.,22
8.8064,-19.333858,-0.16409515,189,# of School Inspectors/ Supervisors trained on supportive supervision and monitoring of quality education,364
8.807413,-19.37653,-0.20921484,189,Number of School Inspectors/ Supervisors trained on supportive supervision and monitoring of quality education,517
10.260954,-20.63606,-5.178482,189,"Number of teachers recruited and trained on child-centered, protective and interactive methodologies, core subjects, classroom management, and social cohesion.",2883
10.444981,-19.903084,-5.0240726,189,"Number of teachers recruited and trained child-centered, protective and interactive methodologies, core subjects, classroom management, and social cohesion.",2897
10.05777,-20.140587,-5.0862393,189,"Number of of teachers recruited and trained child-centered, protective and interactive methodologies, core subjects, classroom management, and social cohesion.",2912
10.184397,-19.67402,-5.366671,189,"Number of teachers recruited and trained child-centred, protective and interactive methodologies, core subjects, classroom management, and social cohesion.",2947
2.9120288,-6.264122,-10.745362,190,# of  boys and girls who participated in recreational activities.,1099
2.8010304,-6.2542977,-10.550777,190,# of girls and boys participated in recreational activities,4143
1.3540119,-17.806873,8.129869,191,# of vulnerable individuals who successfully receive (2-day) foundational training,3682
1.3475207,-17.780207,8.093435,191,# of vulnerable individuals who successfully receive (1-day) foundational training,3692
11.759748,-36.014107,-1.4523045,193,Number of children enrolled in Grades 6 to 9 of Myanmar curriculum,2242
11.729503,-36.091137,-1.5725253,193,of children enrolled in Grades 6 to 9 of Myanmar curriculum,3171
19.083136,-23.25828,-7.9162626,194,"# of existing CS teachers trained on self-learning, play based learning, and behavioral skills",997
19.036482,-23.25233,-7.878903,194,"# of existing CS teachers and supervisors trained on self-learning, play based learning, and behavioral skills",1000
5.3498874,-22.818733,12.712857,195,Number of trained CBE SMS and community members,2885
5.3270106,-22.831192,12.718647,195,Number of CBE SMS and community members trained,2902
3.481529,16.963615,-0.8178989,196,"# of CPAN members  and social workers  trained on child protection issues, GBV risks, child rights and case management.",3213
3.5207825,16.933544,-0.88646907,196,"# of CPAN members and social workers trained on child protection issues, GBV risks, child rights and case management",5641
-31.413942,-8.652033,-3.462323,199,"Number of mothers, fathers and other caregivers reached with cooking demonstrations sessions",738
-25.792604,-5.8428974,-7.3325834,199,"health care providers who have increased knowledge on how to support caregivers/parents with disability (speech, hearing visual impairments,) to obtain comprehensive knowledge on the critical MIYCN practices in the context of EVD and COVID-19",2198
-25.772354,-5.8352766,-7.341116,199,"caregivers/parents with disability (speech, hearing visual impairments,) have comprehensive knowledge on the critical MIYCN practices in the context of EVD and COVID-19",2199
-31.422506,-8.662301,-3.436103,199,Number of mothers and caregivers reached with cooking demonstration sessions,2234
-16.34515,2.4832604,-24.174154,202,Number of children being cared for by Caregivers,1752
-16.324825,2.483108,-24.164356,202,Number of Children being cared for by Caregivers/parents,1874
-10.11966,11.468415,-6.3485436,203,"# of boys, girls and women refered to special services",1282
-10.046132,11.555794,-6.377389,203,"# of boys, girls and women referred to special services.",3386
7.5863166,-10.906304,8.995747,204,# of men & women government staff trained on CP approaches include PSEA,1208
5.485881,-10.713266,5.3793044,204,# of men & women teachers/ social workers in schools trained on CP approaches include PSEA,1209
7.162678,-10.707056,8.463197,204,# of women & men government staff trained on CP approaches and PSEA,1249
7.7465215,-10.857088,8.864561,204,# of men & women government staff trained on CP approaches including  PSEA,2058
5.21748,-10.180418,5.7897,204,# of women and men teachers/ social workers in schools trained on CP approaches and PSEA.,3679
5.4991364,-10.553823,5.756599,204,# of women and men teachers/ social workers in schools trained on CP approaches include PSEA,4526
6.071385,-11.43891,9.257711,204,"# of women, men, boys, girl’s government staff trained on CP principles. Include PSEA",4527
6.098785,-11.491544,9.483818,204,"# of women, men, boys, girl’s non-government staff trained on CP principles include PSEA.",4528
11.896206,-10.290347,12.292874,205,Number of staffs trained on PSEA,2236
11.746351,-9.995375,12.205002,205,Number of staff trained on PSEA,4046
8.772074,15.400498,16.883669,206,"Number of givernment and NGO service providers supported with capacity building on GBV prevention and response, disaggregated by age, nationality and gender.",465
8.781922,15.38502,16.90982,206,"Number of government and NGO service providers supported with capacity building on GBV prevention and response, disaggregated by age, nationality and gender",590
8.194291,17.470415,22.036224,206,Indicator 1.1.4: # of frontline health workers trained on GBV principles and safe referrals,2499
8.171509,17.48251,22.027208,206,Indicators 1.1.4 # of frontline health workers trained on GBV principles and safe referrals.,4603
11.458973,15.736142,19.573196,206,"of staff and frontline workers that have completed trainings on GBV risk mitigation and referrals for survivors (disaggregated by sex, location)Adjumani (25M: 30F), 185 (83M:102F) community structures; Yumbe (15M: 20F),  staff 165 (71M:94F) community structures; Terego (10M:17F), staff 152 (56M:96F) community structures",4984
11.503955,15.669425,19.604994,206,"of staff and frontline workers that have completed trainings on GBV risk mitigation and referrals for survivors (disaggregated by sex, location)Adjumani (25M: 30F) Yumbe (15M: 20F), Terego (10M:17F)",4985
9.464118,-22.778122,-13.915311,207,Number of teachers designing remedial interventions based onchildren’s test results,2903
9.241359,-22.575888,-13.733978,207,Number of teachers designing remedial interventions based on children's test results,2907
-9.478297,12.999052,24.449137,208,Number of pregnant women vaccinated against tetanus toxoid (TT2),1129
-9.483348,13.001916,24.44861,208,Number and percentage of pregnant women vaccinated against tetanus toxoid (TT2),4950
