x,y,cluster,title,id
2.0516994,-49.659504,192,"2.1  people reached with life-saving health messages (Male:9401 , Female:10,629  Girls:2,123, Boys:1032).",5479
0.9883935,-49.185036,192,2.1 people reached with life-saving health messages,5494
1.9566203,-49.46811,192,"2.1 of people reached with life-saving health messages ( Male 14,896:Female: 15904 (girls -3876, boys 3724).",5501
2.031359,-49.591286,192,"2.1 of people reached with life-saving health messages (Male:13,800, Female:22,000 Girls:5,400, Boys:3,800).",5503
0.85294837,-49.07555,192,2.1: of people reached with life-saving health messages,5510
0.9867979,-49.024708,192,2.1 of people reached with key life-saving health messages,5554
26.277584,27.63138,194,Number of adolescent boys and girls participating in life skills sessions,806
26.425673,27.340637,194,Number of boys and girls (10-14) participating in life skills sessions,2300
26.396147,27.354277,194,Number of boys and girls (15-18) participating in life skills sessions,2301
28.971626,24.37654,194,"# of teachers trained on MHM, gender and VAC issues and on the implementation of life skills activities (m/f).",2337
27.581768,25.873636,194,"of children participating on life skills activities including MHM, gender and VAC discussions",2338
28.966526,24.375738,194,"of teachers trained on MHM, gender and VAC issues and on the implementation of life skills activities (m/f).",2346
28.930931,24.412039,194,"of teachers and School Councils members trained on MHM, gender and VAC issues and on the implementation of life skills activities (m/f).",2611
27.602278,25.863222,194,"of children participating on life skills activities including MHM, gender and VAC discussions.",2612
-21.038485,-4.8422155,195,3.2 Number of senior staff trained on prevention of sexual exploitation and abuse (PSEA),3641
-20.965153,-4.8504486,195,Number of senior staff trained on prevention of sexual exploitation and abuse (PSEA).,4103
-21.71511,-4.103988,195,3.4: Number of senior staff trained on prevention of sexual exploitation and abuse,5210
-21.752567,-4.098225,195,3.4 Number of senior staff trained on prevention of sexual exploitation and abuse,5220
-21.752565,-4.0982256,195,3.4	Number of senior staff trained on prevention of sexual exploitation and abuse,5227
-21.798237,-4.181638,195,3.3 Number of senior staff trained on prevention of sexual exploitation and abuse,5234
-21.617077,-4.014512,195,6.1.4: Number of senior staff trained on prevention of sexual exploitation and abuse,5551
-22.84775,-35.958473,197,"Of Individuals (Disaggregated By Sex And Age) In Programme Areas, Including In Emergency Affected Areas, Who Regularly Participate In Interventions Promoting Gender Equitable Norms To Prevent Vac",184
-23.024158,-36.25749,197,"of individuals (disaggregated by sex and age) in programme areas, including in emergency affected areas, who regularly participate in interventions promoting gender equitable norms to prevent VAC and harmful practices",328
-22.864086,-35.992794,197,"of individuals (dis-aggregated by sex and age) in programme areas, including in emergency affected areas, who regularly participate in interventions promoting gender equitable norms to prevent VAC",404
-22.84775,-35.958473,197,"of individuals (disaggregated by sex and age) in programme areas, including in emergency affected areas, who regularly participate in interventions promoting gender equitable norms to prevent VAC",407
-23.02609,-36.289726,197,"Of individuals (dis-aggregated by sex and age) in programme areas, including in emergency affected areas, who regularly participate in interventions promoting gender equitable norms to prevent VAC and harmful practices",1634
-23.023949,-36.258053,197,"Of individuals (disaggregated by sex and age) in programme areas, including in emergency affected areas, who regularly participate in interventions promoting gender equitable norms to prevent VAC and harmful practices",1689
4.615977,28.500977,198,% of adolescent girls (ages 10-18) who participated in structured adolescent girls program completed minimum 8 sessions.,1107
4.6255,28.474531,198,% of adolescent girls (ages 10-19) who participated in structured adolescent girls program completed minimum 8 sessions,1117
2.5475402,29.117039,198,of girls (aged 10-18) received psychosocial support through Adolescent Girls Toolkit Programme.,1157
4.710001,28.47119,198,# of adolescent girls (ages 10-19) who participated in structured adolescent girls’ program and completed minimum 5 sessions.,1271
2.5760112,29.14341,198,# of girls (aged 9-19) received psychosocial support through Adolescent Girls Toolkit Programme.,2873
-10.886078,62.675354,199,Number Of Caregivers/Foster Families Attending Pss/Positive Parenting Sessions,66
-10.843516,62.662415,199,# Of Caregivers/Foster Families Attending Pss/Positive Parenting Sessions,89
-12.540063,65.31438,199,# of parents and caregivers participate in parenting program,1201
-12.527831,65.28293,199,# of parents and caregivers participate in parenting program including,2055
-10.772505,62.665585,199,# of caregivers/foster families that attend PSS/positive parenting sessions,4302
71.857956,-20.60921,200,Number of schools with health clubs comprising at least 30% boys membership,664
71.84373,-20.60853,200,Number of schools with health clubs comprising at 30% boys membership,670
71.857956,-20.60921,200,Number of schools with health  clubs comprising at least 30% boys membership,672
21.421083,35.442795,201,of adolescents and youth(15-24) who volunteer with NGOs and service centres in camps,3126
21.450418,35.439682,201,Number of adolescents and youth(15-24) who volunteer with NGOs and service centers in camps.,3949
24.495102,66.13599,202,"Children Enrolled In Pre-Primary Education By Sex, Disability And Refugee Status In Ecd Centers",161
24.702024,66.38643,202,"Of Children Enrolled In Pre-Primary Education By Sex, Disability And Refugee Status In Ecd Centers In The 2 Districts",174
24.576551,66.16635,202,"Of Children Enrolled In Pre-Primary Education By Sex, Disability And Refugee Status In Ecd Centers",178
24.976332,66.36622,202,"of children enrolled in pre-primary education by sex, disability and refugee status in ECD centers in the tier 1 districts",378
25.01868,66.26411,202,"Of children enrolled in pre-primary education by sex, disability and refugee status in ECD centres in the targeted districts",494
24.576551,66.16635,202,"of children enrolled in pre-primary education by sex, disability and refugee status in ECD centers",1502
-12.054055,2.057068,203,"of girls, boys, women and men of community-based child protection structures trained on CP related trainings.",1147
-11.588517,3.3384218,203,# of men and women of community based child protection structures trained on CP related trainings includes PSEA,1210
-11.801569,2.9923847,203,"# of girls, boys, women and men of community-based child protection structures trained on CP related trainings and PSEA",1258
-11.533578,3.3484178,203,# of women & men of community-based child protection structures trained on CP related trainings includes PSEA.,1276
-11.599058,3.300908,203,# of men and women of community-based child protection structures trained on CP related trainings includes PSEA,2059
-13.564553,2.5021613,203,# of girls and boys of community-based protection structures trained on CP approaches (trainings include child protection/child rights/child development /organizational development and COVID 19) based on the CPSC guidelines,2152
